ubigeo,departamento,distrito,promedio_semanal,mediana_semanal,maximo_semanal,desviacion_semanal,pct_semanas_alta,crecimiento_promedio,frecuencia_semanas_con_casos,semana_pico,cluster,pca_1,pca_2
20804,ANCASH,YAUTAN,2.2100840336134455,0.0,31,5.687778360837735,0.2857142857142857,0.1077899550106285,0.29411764705882354,10.0,1,-0.11794117491136011,0.3435760751815651
21101,ANCASH,HUARMEY,6.802020202020202,0.0,365,30.987015787809174,0.19393939393939394,0.055520407376392064,0.19393939393939394,9.0,0,1.773712431523283,-1.36199816652843
21103,ANCASH,CULEBRAS,1.40625,1.0,5,1.3430230591840187,0.0,0.2010752688172043,0.6875,8.0,0,0.9281128517293012,2.5339969289151214
21801,ANCASH,CHIMBOTE,10.68170829975826,0.0,555,52.641653223777816,0.20950846091861403,0.06561515233716349,0.20950846091861403,14.0,0,3.3847087906660427,-2.3161092359046576
21803,ANCASH,COISHCO,1.3517587939698492,0.0,121,7.3913266493209475,0.14321608040201006,0.05598294505379317,0.14321608040201006,12.0,1,-0.2854452235816605,-0.32400709245756076
21805,ANCASH,MORO,7.469879518072289,3.0,91,14.9797754011808,0.0,0.25946612610918607,0.6746987951807228,9.0,0,3.187028788148304,3.561578520971539
21806,ANCASH,NEPE�A,1.7225969645868466,0.0,204,11.568322392166333,0.0699831365935919,0.024373810150414756,0.0699831365935919,20.0,1,-0.07762582287693039,-0.8269599691758571
21807,ANCASH,SAMANCO,0.6793893129770993,0.0,13,2.0350635362383676,0.183206106870229,0.061043401043401044,0.19083969465648856,9.0,1,-0.6801584000303419,0.18968056244351808
21808,ANCASH,SANTA,1.8182565789473684,0.0,139,10.120768881362556,0.08305921052631579,0.0331443085843089,0.08305921052631579,28.0,1,-0.23517212225690243,-0.616374598074746
21809,ANCASH,NUEVO CHIMBOTE,6.047138047138047,0.0,624,44.19408678346053,0.11952861952861953,0.029864179819963622,0.11952861952861953,12.0,0,2.5416494193772143,-2.4442290427556035
40313,AREQUIPA,YAUCA,0.0650887573964497,0.0,3,0.3289217067381608,0.04142011834319527,0.01884920634920635,0.047337278106508875,15.0,1,-1.14360920190908,-0.1643640962896773
50101,AYACUCHO,AYACUCHO,0.0456989247311828,0.0,2,0.24441678597768401,0.03504043126684636,0.019317160826594792,0.03763440860215054,53.0,1,-1.1721436881430143,-0.18875003612567193
50407,AYACUCHO,SIVIA,2.438,0.0,61,5.682794734987354,0.194,0.18817609191385112,0.47,20.0,0,0.36450816746821707,0.8003622130069598
50408,AYACUCHO,LLOCHEGUA,4.98207171314741,1.0,97,9.703250230243153,0.199203187250996,0.25397150687269626,0.6195219123505976,53.0,0,1.6748159250804315,1.870603633943259
50409,AYACUCHO,CANAYRE,1.0237580993520519,0.0,37,2.880911580634949,0.1490280777537797,0.1740088298957062,0.3023758099352052,6.0,1,-0.31258883890966277,0.44455802644009274
50501,AYACUCHO,SAN MIGUEL,0.014285714285714285,0.0,1,0.11866605518454393,0.009569377990430622,0.004784688995215311,0.014285714285714285,33.0,1,-1.2333024488246147,-0.2525758543515078
50502,AYACUCHO,ANCO,0.4801762114537445,0.0,22,1.9358213694026285,0.13876651982378854,0.08003008135193262,0.14096916299559473,10.0,1,-0.7948992202713224,0.027841360495829474
50503,AYACUCHO,AYNA,3.79009900990099,2.0,47,6.006226224139712,0.20594059405940593,0.31398494038179875,0.6158415841584158,3.0,0,1.7687723386214016,2.9194276446024396
50507,AYACUCHO,SANTA ROSA,4.794354838709677,2.0,98,9.525752890567443,0.2318548387096774,0.2668559788246351,0.655241935483871,53.0,0,2.2023105713344497,2.8252937089153307
50509,AYACUCHO,SAMUGARI,2.381818181818182,0.0,145,9.68619619325434,0.275,0.20811237799345877,0.4068181818181818,8.0,0,0.5412652383847368,0.33672310950493156
50510,AYACUCHO,ANCHIHUAY,0.2649350649350649,0.0,8,0.9187464969476439,0.12207792207792208,0.06575934193121692,0.12467532467532468,48.0,1,-0.9204391615330937,0.03759193825945636
50512,AYACUCHO,UNION PROGRESO,0.25806451612903225,0.0,3,0.5661267346704595,0.20430107526881722,0.09873188405797102,0.20430107526881722,3.0,1,-0.7693648227547909,0.29421234510155364
50513,AYACUCHO,RIO MAGDALENA,0.9444444444444444,0.0,7,1.6823337699696357,0.0,0.15833333333333335,0.3888888888888889,4.0,1,-0.23988053284617725,0.7966678756322405
60101,CAJAMARCA,CAJAMARCA,0.02643171806167401,0.0,2,0.18585923444695143,0.019823788546255508,0.013612950699043417,0.022026431718061675,19.0,1,-1.2104611918127008,-0.2334879238877048
60109,CAJAMARCA,MAGDALENA,0.49295774647887325,0.0,22,1.9382963293022228,0.13380281690140844,0.07965237166343328,0.13732394366197184,11.0,1,-0.8013187380537884,0.016703675929116025
60204,CAJAMARCA,SITACOCHA,1.4594594594594594,0.0,18,3.429558277400487,0.0,0.12540030632135896,0.32432432432432434,28.0,1,-0.24071863785818845,0.529329707917394
60311,CAJAMARCA,UTCO,0.05194805194805195,0.0,2,0.27426898807718025,0.025974025974025976,0.024122807017543862,0.03896103896103896,2.0,1,-1.1675680932696788,-0.1856372018444662
60401,CAJAMARCA,CHOTA,0.019230769230769232,0.0,1,0.13733516208736252,0.016483516483516484,0.008264462809917356,0.019230769230769232,24.0,1,-1.221294498094855,-0.23838488414417894
60411,CAJAMARCA,LLAMA,0.38666666666666666,0.0,8,1.176359733339348,0.16,0.05397897897897898,0.17333333333333334,20.0,1,-0.7914124283970947,0.17417468384019816
60412,CAJAMARCA,MIRACOSTA,0.07894736842105263,0.0,1,0.2696565991042,0.0,0.02702702702702703,0.07894736842105263,8.0,1,-1.0792013205970559,-0.06472378059455086
60501,CAJAMARCA,CONTUMAZA,0.31443298969072164,0.0,12,1.20527104285581,0.10824742268041238,0.07762160320299855,0.11082474226804123,17.0,1,-0.926686540760073,-0.020029373578456418
60502,CAJAMARCA,CHILETE,1.899103139013453,0.0,44,5.6386835838579445,0.21524663677130046,0.07709596265665238,0.21524663677130046,22.0,1,-0.2984387048405757,0.08751526618071455
60507,CAJAMARCA,TANTARICA,0.43237250554323725,0.0,20,1.9061618843981494,0.10643015521064302,0.061889718850503164,0.10864745011086474,2.0,1,-0.8769875290919312,-0.06268855091036413
60508,CAJAMARCA,YONAN,2.5218508997429305,0.0,109,11.39488274939109,0.16452442159383032,0.0959985266237686,0.16709511568123395,22.0,1,0.0011957500475138784,-0.3456921510112248
60602,CAJAMARCA,CALLAYUC,0.02650602409638554,0.0,3,0.2065694185074486,0.018072289156626505,0.010655408122235626,0.01927710843373494,32.0,1,-1.2134932261052696,-0.2443076304349008
60603,CAJAMARCA,CHOROS,0.09649122807017543,0.0,33,1.2435878796918032,0.023125996810207338,0.01394175281551461,0.023923444976076555,31.0,1,-1.0924402492983276,-0.32067805343476785
60606,CAJAMARCA,PIMPINGOS,0.01972386587771203,0.0,3,0.1873871065327593,0.01282051282051282,0.008473181967752551,0.013806706114398421,10.0,1,-1.2268844717802414,-0.2600202047582499
60607,CAJAMARCA,QUEROCOTILLO,0.15037593984962405,0.0,10,0.8714022974105516,0.06015037593984962,0.08534305317324185,0.06015037593984962,24.0,1,-1.0721594552659388,-0.15579415920668424
60613,CAJAMARCA,SANTO TOMAS,0.0027548209366391185,0.0,1,0.05241404294887175,0.001379310344827586,0.000689655172413793,0.0027548209366391185,46.0,1,-1.2620137959132198,-0.28510758001948616
60801,CAJAMARCA,JAEN,15.823438704703161,3.0,294,33.60114097751799,0.28064764841942946,0.2135253383698651,0.7324595219737856,9.0,2,5.349982471642683,2.7046743769677604
60802,CAJAMARCA,BELLAVISTA,1.439516129032258,0.0,34,3.813332268721851,0.29596774193548386,0.11996454469520403,0.29596774193548386,24.0,1,-0.2557834952051246,0.4018593341642225
60803,CAJAMARCA,CHONTALI,0.0050335570469798654,0.0,2,0.09145449714705803,0.0016806722689075631,0.0025210084033613447,0.003355704697986577,29.0,1,-1.256866928319406,-0.28643350445274063
60804,CAJAMARCA,COLASAY,0.2221163012392755,0.0,14,1.0058204784657625,0.07244995233555768,0.04754407488186113,0.07340324118207817,6.0,1,-1.0211258365826943,-0.12929565197958875
60805,CAJAMARCA,HUABAL,0.010726072607260726,0.0,4,0.14886967148884303,0.006600660066006601,0.005394990366088632,0.007425742574257425,11.0,1,-1.2407970856350483,-0.2800502561446824
60806,CAJAMARCA,LAS PIRIAS,0.003527336860670194,0.0,1,0.05928654784469705,0.0017667844522968198,0.0008833922261484099,0.003527336860670194,8.0,1,-1.2600140817386563,-0.28298797307022294
60807,CAJAMARCA,POMAHUACA,0.069593147751606,0.0,9,0.5010443540741882,0.029978586723768737,0.01530903894247946,0.031049250535331904,15.0,1,-1.1593719534812783,-0.22990866516985642
60808,CAJAMARCA,PUCARA,0.5424413904607922,0.0,27,1.9921068633618024,0.16248989490703314,0.08867648442891161,0.16248989490703314,22.0,1,-0.7269495545456588,0.07893823743192865
60809,CAJAMARCA,SALLIQUE,0.0056625141562853904,0.0,2,0.08885637710501938,0.0033975084937712344,0.0017006802721088435,0.004530011325028313,28.0,1,-1.2542993617444507,-0.28288139760783243
60810,CAJAMARCA,SAN FELIPE,0.010476190476190476,0.0,4,0.1658592688159278,0.004761904761904762,0.006434699714013346,0.005714285714285714,33.0,1,-1.244047727966382,-0.28556317980557033
60811,CAJAMARCA,SAN JOSE DEL ALTO,0.15778251599147122,0.0,7,0.705331650607637,0.07356076759061833,0.03394826447121004,0.07462686567164178,1.0,1,-1.0517643770073315,-0.10234958291749
60812,CAJAMARCA,SANTA ROSA,0.21960414703110273,0.0,12,1.1428721172890148,0.06691800188501414,0.03522320970434177,0.06691800188501414,7.0,1,-1.0360323988001816,-0.14771191614342222
60901,CAJAMARCA,SAN IGNACIO,1.2900641025641026,0.0,54,4.215641356564018,0.21794871794871795,0.08232558555779507,0.21794871794871795,14.0,1,-0.3849836605439478,0.11968264646934489
60902,CAJAMARCA,CHIRINOS,0.14414414414414414,0.0,20,0.8462620177261233,0.07207207207207207,0.03724183090729529,0.07207207207207207,5.0,1,-1.0241301789739632,-0.14072486529933376
60903,CAJAMARCA,HUARANGO,0.6642335766423357,0.0,52,2.6622519266494757,0.16139497161394972,0.10769139031687662,0.16220600162206,23.0,1,-0.6338261709850643,0.006614309561114191
60904,CAJAMARCA,LA COIPA,0.01631116687578419,0.0,3,0.1615015599468415,0.011292346298619825,0.007747068676716918,0.012547051442910916,23.0,1,-1.2308568348812021,-0.26307897229526883
60905,CAJAMARCA,NAMBALLE,0.3611111111111111,0.0,13,1.4179648819550292,0.10897435897435898,0.04067227187548043,0.10897435897435898,16.0,1,-0.916279623258778,-0.03368020172550924
60906,CAJAMARCA,SAN JOSE DE LOURDES,0.13502673796791445,0.0,11,0.606738342613503,0.08288770053475936,0.035140562248995984,0.08422459893048129,24.0,1,-1.0271071855283564,-0.07941372351768501
60907,CAJAMARCA,TABACONAS,1.5921052631578947,0.0,22,2.9499225305570467,0.3026315789473684,0.28232222875182855,0.42105263157894735,45.0,1,-0.01871333204573946,0.8186166553801492
61101,CAJAMARCA,SAN MIGUEL,0.47692307692307695,0.0,4,0.8247646248418592,0.0,0.10572916666666667,0.3076923076923077,11.0,1,-0.5065617695464059,0.5900882563197289
61108,CAJAMARCA,NANCHOC,0.5769230769230769,0.0,5,1.3494465225268335,0.0,0.16503267973856212,0.19230769230769232,13.0,1,-0.7291226162743268,0.22958931118822373
61110,CAJAMARCA,SAN GREGORIO,0.06557377049180328,0.0,2,0.3066932284240935,0.03278688524590164,0.01388888888888889,0.04918032786885246,20.0,1,-1.1425466313194201,-0.15621672151370755
61202,CAJAMARCA,SAN BERNARDINO,1.0377358490566038,0.0,7,1.6593049710128795,0.0,0.17403846153846153,0.41509433962264153,21.0,1,-0.1722074562973832,0.8737369208523201
70101,CALLAO,CALLAO,5.850828729281768,0.0,89,17.433531603639185,0.30386740331491713,0.1146683634300409,0.30939226519337015,19.0,0,0.8453458879572312,-0.08414204211659934
70102,CALLAO,BELLAVISTA,1.9838709677419355,0.5,9,2.5746401908583136,0.0,0.15347384855581575,0.5,14.0,0,0.3953095330631583,1.5053999746574884
70103,CALLAO,CARMEN DE LA LEGUA-REYNOSO,1.3559322033898304,0.0,9,2.1452565874300666,0.0,0.23977832512315272,0.4576271186440678,14.0,1,-0.021776264697117555,0.9788991554893804
70104,CALLAO,LA PERLA,0.4214876033057851,0.0,6,1.1189728622157231,0.15702479338842976,0.08285714285714287,0.1652892561983471,15.0,1,-0.8114516429019359,0.15526570222833777
70105,CALLAO,LA PUNTA,0.125,0.0,2,0.3886407938787006,0.0,0.03900709219858156,0.10416666666666667,14.0,1,-1.012437669327249,0.004594581477087173
70106,CALLAO,VENTANILLA,15.110831234256928,0.0,431,59.11367019219128,0.2040302267002519,0.05465012174336294,0.20654911838790932,15.0,0,3.8093424374859577,-2.2963757088637538
70107,CALLAO,MI PERU,4.48087431693989,0.0,41,9.132803740013397,0.3770491803278688,0.0892869439123999,0.3825136612021858,19.0,0,0.4730938494200305,0.4626759579508527
80101,CUSCO,CUSCO,0.014705882352941176,0.0,1,0.12037283488047723,0.009852216748768473,0.0049261083743842365,0.014705882352941176,45.0,1,-1.2322783929807146,-0.2513730499236265
80408,CUSCO,YANATILE,0.32663316582914576,0.0,16,1.653029568664737,0.07035175879396985,0.03693022663610899,0.07537688442211055,23.0,1,-0.9796174666733349,-0.14533511113065778
80901,CUSCO,SANTA ANA,10.755434782608695,1.0,130,21.058922843600126,0.31521739130434784,0.10198591125555834,0.5181159420289855,18.0,0,2.561271002577418,1.1217400540143576
80902,CUSCO,ECHARATE,0.6584116140051238,0.0,27,2.6390234209319168,0.1426131511528608,0.06288710524326808,0.1426131511528608,9.0,1,-0.7367068956708892,0.0018445712910261198
80903,CUSCO,HUAYOPATA,0.03208556149732621,0.0,2,0.22901190487020168,0.016042780748663103,0.009856630824372761,0.0213903743315508,19.0,1,-1.2098431151236568,-0.23653997607197721
80904,CUSCO,MARANURA,0.5338345864661654,0.0,12,1.762384202692909,0.14661654135338345,0.0674150289969499,0.14849624060150377,4.0,1,-0.80093928214947,0.07480246952223901
80906,CUSCO,QUELLOUNO,1.3225806451612903,0.0,15,2.495543820971767,0.25806451612903225,0.17443760586121698,0.3686635944700461,12.0,1,-0.19577161199251297,0.6930764186336605
80907,CUSCO,KIMBIRI,4.888,2.0,51,8.094408934567118,0.23,0.21798342435782755,0.692,12.0,0,2.139093536650198,3.0679597793978783
80908,CUSCO,SANTA TERESA,0.04878048780487805,0.0,1,0.2154088016177524,0.025,0.0125,0.04878048780487805,11.0,1,-1.1505878569025965,-0.15276154917806492
80910,CUSCO,PICHARI,4.170020120724346,0.0,92,9.965446671563711,0.28672032193158953,0.10238193727153855,0.39134808853118713,48.0,0,0.6014758762776411,0.36577769818719796
80912,CUSCO,VILLA VIRGEN,1.9663865546218486,1.0,16,2.854843365316474,0.2773109243697479,0.2869859127523634,0.5714285714285714,2.0,0,0.8122367611504688,2.1182227423488666
80913,CUSCO,VILLA KINTIARINA,0.3904109589041096,0.0,14,1.4565548001731004,0.15753424657534246,0.07904052800960017,0.16095890410958905,13.0,1,-0.7952988043562371,0.11764524027550313
80914,CUSCO,MEGANTONI,1.3333333333333333,0.0,20,3.1206095490115446,0.3607305936073059,0.16884843990710724,0.365296803652968,9.0,1,-0.1706284747637272,0.6569015090449148
80915,CUSCO,KUMPIRUSHIATO,0.7078651685393258,0.0,17,2.299009299046303,0.07865168539325842,0.11097337006427915,0.2696629213483146,37.0,1,-0.48634251251311084,0.40908988890577025
80916,CUSCO,CIELO PUNCO,0.48226950354609927,0.0,12,1.4469475666730884,0.0851063829787234,0.10638016745159602,0.20567375886524822,50.0,1,-0.6914630082939458,0.25379180955573494
80917,CUSCO,MANITEA,0.8396946564885496,0.0,8,1.4186155701150942,0.1297709923664122,0.16237179487179487,0.3816793893129771,3.0,1,-0.2738734825687853,0.7813260727869185
80918,CUSCO,UNION ASHANINKA,0.9774436090225563,0.0,9,1.7362398461073965,0.39097744360902253,0.23731661856661856,0.39849624060150374,19.0,1,-0.208579277859591,0.8191744433397695
81106,CUSCO,KOS�IPATA,0.0847457627118644,0.0,2,0.33385958650156283,0.05982905982905983,0.01566951566951567,0.06779661016949153,8.0,1,-1.0986257417728256,-0.1017419095218449
81203,CUSCO,CAMANTI,0.35693215339233036,0.0,22,1.3993374005537687,0.12979351032448377,0.0770442736678046,0.13126843657817108,8.0,1,-0.8473998097423319,0.01421604672812675
100101,HUANUCO,HUANUCO,0.03931203931203931,0.0,2,0.21051985518989544,0.03521703521703522,0.015300546448087433,0.036036036036036036,24.0,1,-1.1774579528120797,-0.19257070781913058
100102,HUANUCO,AMARILIS,0.07829534192269574,0.0,16,0.6903085792433082,0.031714568880079286,0.015056392927541386,0.03270564915758176,24.0,1,-1.1324144905777698,-0.24459813596638985
100103,HUANUCO,CHINCHAO,0.07692307692307693,0.0,1,0.26646935501059654,0.0641025641025641,0.025974025974025976,0.07692307692307693,38.0,1,-1.083977400625956,-0.07064252973004476
100111,HUANUCO,PILLCO MARCA,0.023094688221709007,0.0,3,0.19083536498950204,0.016166281755196306,0.012152777777777778,0.018475750577367205,18.0,1,-1.2161426250792664,-0.24625062573264545
100507,HUANUCO,MONZON,0.2648,0.0,15,1.031252132119008,0.1184,0.05437908324217372,0.1184,7.0,1,-0.9143135458227705,0.001307330155675068
100601,HUANUCO,RUPA-RUPA,4.650118203309693,1.0,92,11.32500919731906,0.24034672970843185,0.17823964581046622,0.5571315996847912,6.0,0,1.538182445122942,1.6610184582527143
100602,HUANUCO,DANIEL ALOMIA ROBLES,0.12631578947368421,0.0,5,0.46435252631816376,0.08906882591093117,0.0439086980010805,0.08906882591093117,49.0,1,-1.036002302031314,-0.0486261330369103
100603,HUANUCO,HERMILIO VALDIZAN,0.015368852459016393,0.0,3,0.14587731769098283,0.012295081967213115,0.007948717948717949,0.01331967213114754,13.0,1,-1.2297619291100348,-0.26037673756422125
100604,HUANUCO,JOSE CRESPO Y CASTILLO,0.91725768321513,0.0,20,1.9598636305982706,0.19936958234830576,0.15711346793760045,0.3404255319148936,51.0,1,-0.31023382239741937,0.6183777712129387
100605,HUANUCO,LUYANDO,0.5246031746031746,0.0,14,1.623790710375273,0.18968253968253967,0.0735426827166303,0.18968253968253967,6.0,1,-0.7113575162012585,0.1968463070697139
100606,HUANUCO,MARIANO DAMASO BERAUN,0.26987951807228916,0.0,10,0.8432679222506666,0.1461847389558233,0.06493906682813436,0.1461847389558233,53.0,1,-0.8703725932978403,0.09921690631381609
100607,HUANUCO,PUCAYACU,0.022988505747126436,0.0,1,0.1498667219586816,0.017241379310344827,0.008670520231213872,0.022988505747126436,3.0,1,-1.2122214898077772,-0.2275604879147912
100608,HUANUCO,CASTILLO GRANDE,2.9421965317919074,1.0,31,5.050280118893835,0.20809248554913296,0.16167512984663607,0.5664739884393064,6.0,0,1.019479379490518,2.0012122290502647
100609,HUANUCO,PUEBLO NUEVO,0.17131474103585656,0.0,4,0.5489340127378434,0.11553784860557768,0.08259999999999999,0.11952191235059761,5.0,1,-0.9636417385562072,0.04138518055981973
100610,HUANUCO,SANTO DOMINGO DE ANDA,0.10752688172043011,0.0,4,0.47433860215296303,0.06451612903225806,0.06195652173913044,0.07526881720430108,16.0,1,-1.0704935567460248,-0.08755374716175872
100702,HUANUCO,CHOLON,0.06432748538011696,0.0,2,0.2788069576856191,0.05263157894736842,0.02688172043010753,0.05555555555555555,17.0,1,-1.129584738602533,-0.13651486933733553
100704,HUANUCO,LA MORADA,0.375,0.0,4,0.7644442425710327,0.25,0.1057422969187675,0.25833333333333336,11.0,1,-0.6286300603518358,0.4462295982824965
100705,HUANUCO,SANTA ROSA DE ALTO YANAJANCA,0.22608695652173913,0.0,4,0.6194088284698478,0.14782608695652175,0.06374269005847953,0.1565217391304348,26.0,1,-0.8738810651396013,0.14896677899452287
100802,HUANUCO,CHAGLLA,0.023032629558541268,0.0,1,0.15000709161289769,0.02111324376199616,0.007692307692307693,0.023032629558541268,33.0,1,-1.2121151655640832,-0.22743321979913597
100804,HUANUCO,UMARI,0.045454545454545456,0.0,1,0.20829889522526548,0.023255813953488372,0.011627906976744186,0.045454545454545456,9.0,1,-1.1584936669145147,-0.16244007106553457
100901,HUANUCO,PUERTO INCA,1.0712510356255178,0.0,31,3.059459424899541,0.2510356255178128,0.09946874169967913,0.2510356255178128,5.0,1,-0.4280670182189643,0.2991016445445513
100902,HUANUCO,CODO DEL POZUZO,0.5125184094256259,0.0,20,2.211778482411283,0.11045655375552282,0.06365999341337707,0.11045655375552282,50.0,1,-0.8540673156585724,-0.06616951819601709
100903,HUANUCO,HONORIA,0.10374149659863946,0.0,8,0.5450328716097544,0.06037414965986394,0.03584599797365755,0.061224489795918366,5.0,1,-1.0901621377399195,-0.13954342715988147
100904,HUANUCO,TOURNAVISTA,0.14074074074074075,0.0,12,0.8219886221381377,0.0551440329218107,0.02934072151535084,0.0551440329218107,45.0,1,-1.081133080532482,-0.17356725698951084
100905,HUANUCO,YUYAPICHIS,0.3564993564993565,0.0,16,1.2664615824541525,0.15958815958815958,0.08351664275519644,0.15958815958815958,53.0,1,-0.8035463891920914,0.11457473055343502
110101,ICA,ICA,26.675350701402806,1.0,631,85.31668469297935,0.3406813627254509,0.18474617129963405,0.5971943887775552,16.0,2,7.783024338870866,-1.5529906037308083
110102,ICA,LA TINGUI�A,9.041570438799075,1.0,260,30.721172173350134,0.2956120092378753,0.16200780505001675,0.5334872979214781,16.0,0,3.0009395334247655,0.683561417793346
110103,ICA,LOS AQUIJES,5.534988713318285,0.0,131,16.11080478650732,0.28893905191873587,0.17253356379708523,0.4604966139954853,16.0,0,1.1966090928274904,0.31500711083226746
110104,ICA,OCUCAJE,1.2585751978891822,0.0,28,3.4969491530346737,0.24274406332453827,0.10746864226534072,0.24274406332453827,14.0,1,-0.41763782041952857,0.26682401185145427
110105,ICA,PACHACUTEC,1.6788990825688073,0.0,56,5.794066458665308,0.28440366972477066,0.15253705407884452,0.286697247706422,17.0,1,-0.1345917278825771,0.2748897032366508
110106,ICA,PARCONA,9.126106194690266,1.0,196,27.046903375126195,0.31194690265486724,0.18232393523543144,0.5221238938053098,16.0,0,2.721133455292773,0.8741699361517856
110107,ICA,PUEBLO NUEVO,1.4228971962616823,0.0,28,3.6877086848843654,0.2967289719626168,0.08850377689612933,0.29906542056074764,18.0,1,-0.26891020630243073,0.4271644180388991
110108,ICA,SALAS,6.7846153846153845,0.0,196,21.804016784276104,0.358974358974359,0.14516934817218496,0.36153846153846153,10.0,0,1.4562708802780564,-0.2786193271794284
110109,ICA,SAN JOSE DE LOS MOLINOS,1.591549295774648,0.0,36,5.192747194046601,0.2323943661971831,0.10942949878072554,0.2347417840375587,16.0,1,-0.3243859584428014,0.17870511254071586
110110,ICA,SAN JUAN BAUTISTA,1.7547169811320755,0.0,48,5.841557883373748,0.21933962264150944,0.06792757468675585,0.22169811320754718,18.0,1,-0.28548926167037175,0.09571668598030246
110111,ICA,SANTIAGO,4.167441860465116,0.0,107,12.990689347951935,0.3488372093023256,0.1002509547453106,0.3511627906976744,16.0,0,0.6428490611142038,0.13991669424336617
110112,ICA,SUBTANJALLA,8.910550458715596,0.0,249,29.927416454821117,0.2981651376146789,0.1243200568235432,0.44724770642201833,10.0,0,2.2715227364995676,-0.3712015962473875
110113,ICA,TATE,1.8685446009389672,0.0,38,5.059885155605497,0.26291079812206575,0.09907153106013956,0.2652582159624413,16.0,1,-0.22450211776339127,0.2639816442952124
110114,ICA,YAUCA DEL ROSARIO,0.08450704225352113,0.0,3,0.35258184705199225,0.06103286384976526,0.030660377358490566,0.06572769953051644,19.0,1,-1.1002645302500589,-0.11048015290472446
110201,ICA,CHINCHA ALTA,13.110552763819095,0.0,256,35.645206450665036,0.39195979899497485,0.1117514390323391,0.39195979899497485,16.0,0,2.8375241936276403,-0.7623484923518715
110202,ICA,ALTO LARAN,0.9342105263157895,0.0,28,3.1852271104510517,0.19473684210526315,0.07409149007874717,0.19736842105263158,16.0,1,-0.5648915363559079,0.1447752872366656
110204,ICA,CHINCHA BAJA,1.7904040404040404,0.0,60,7.038782094375765,0.20959595959595959,0.06336817870842192,0.21212121212121213,16.0,1,-0.23675317843737118,0.011722020592023789
110205,ICA,EL CARMEN,2.73697270471464,0.0,120,11.505109352270047,0.21588089330024815,0.08494111920655058,0.21836228287841192,11.0,1,0.16801035480588006,-0.2225803580454816
110206,ICA,GROCIO PRADO,4.928759894459103,0.0,124,12.829002897679999,0.3034300791556728,0.05114131398894597,0.3034300791556728,15.0,0,0.6620561676575715,-0.047184487762750055
110207,ICA,PUEBLO NUEVO,12.039351851851851,0.0,265,35.31001362988786,0.33564814814814814,0.10812077101110149,0.33564814814814814,18.0,0,2.5991492327304475,-0.922843582523516
110210,ICA,SUNAMPE,5.572178477690288,0.0,125,16.116803403502455,0.3123359580052493,0.07661884816763266,0.31496062992125984,18.0,0,0.8679532828586259,-0.10668593891610191
110211,ICA,TAMBO DE MORA,0.8629032258064516,0.0,35,3.7752761290864285,0.13440860215053763,0.059990893786467644,0.13709677419354838,13.0,1,-0.6705659382140525,-0.06293404543884044
110301,ICA,NAZCA,5.690582959641255,0.0,139,17.67984464962987,0.26905829596412556,0.13004824656457625,0.40358744394618834,17.0,0,1.15786726838743,0.08728547471931275
110302,ICA,CHANGUILLO,0.2630208333333333,0.0,17,1.1819331091757994,0.10416666666666667,0.05166811720336524,0.10677083333333333,8.0,1,-0.9306273748135715,-0.0412527448084208
110303,ICA,EL INGENIO,0.1015625,0.0,2,0.36457403261946214,0.078125,0.043516100957354226,0.08072916666666667,13.0,1,-1.0673339355425198,-0.0642491473475964
110304,ICA,MARCONA,0.07027027027027027,0.0,2,0.28556711225669823,0.05945945945945946,0.019873532068654023,0.062162162162162166,13.0,1,-1.1141889653037864,-0.11709726849537262
110305,ICA,VISTA ALEGRE,4.254498714652956,0.0,99,11.947163523842072,0.2519280205655527,0.15301283018583933,0.35475578406169667,18.0,0,0.609537500103054,0.19175830810176217
110401,ICA,PALPA,4.823076923076923,0.0,147,16.41581416302915,0.2923076923076923,0.10754311930104818,0.2923076923076923,11.0,0,0.7913888047292876,-0.21546371318027205
110402,ICA,LLIPATA,1.2164948453608246,0.0,46,4.615587226545472,0.16752577319587628,0.042946206352751946,0.16752577319587628,6.0,1,-0.5103786494190374,-0.02220623724412603
110403,ICA,RIO GRANDE,1.2010309278350515,0.0,29,4.079847249145861,0.18298969072164947,0.06641594759250079,0.18298969072164947,12.0,1,-0.5348310295951805,0.07330417383979995
110404,ICA,SANTA CRUZ,0.15324675324675324,0.0,5,0.6157213941522021,0.07792207792207792,0.02877604166666667,0.08051948051948052,11.0,1,-1.0468586110677758,-0.07827691959248008
110501,ICA,PISCO,7.207594936708861,0.0,194,22.891432105395324,0.30632911392405066,0.10419241604013706,0.3949367088607595,12.0,0,1.6084084542553008,-0.2087675822128476
110503,ICA,HUMAY,0.4420485175202156,0.0,39,2.689454319509742,0.0889487870619946,0.03482777912983863,0.09164420485175202,9.0,1,-0.8441592977178771,-0.17301151293009384
110504,ICA,INDEPENDENCIA,0.41708542713567837,0.0,16,1.6493974985673083,0.13819095477386933,0.0506443475031414,0.1407035175879397,14.0,1,-0.8258776605233253,0.04786573765595668
110505,ICA,PARACAS,0.5707070707070707,0.0,22,2.2957031679650033,0.14898989898989898,0.055195123562341665,0.15151515151515152,9.0,1,-0.7499042959803274,0.048881611016769855
110506,ICA,SAN ANDRES,1.1075514874141876,0.0,42,4.559282803231592,0.18993135011441648,0.08215134491223239,0.19221967963386727,14.0,1,-0.4801075376510982,0.06306423641719741
